"beserver","timestamp","durationmin","durationmax","durationavg"
"VI1PR0402MB3646","08.05.2018 07:11:32","101,3911","109,644","104,2916"
"VI1PR0402MB3646","08.05.2018 07:11:41","170,5306","187,8042","177,60833"
"VI1PR0402MB3646","08.05.2018 07:11:42","102,1194","107,615","103,72966"
"VI1PR0402MB3646","08.05.2018 07:11:51","169,0443","189,2841","175,20202"
"VI1PR0402MB3646","08.05.2018 07:11:52","101,8773","108,1235","104,59735"
"VI1PR0402MB3646","08.05.2018 07:12:01","170,4503","187,9357","179,4408"
"VI1PR0402MB3646","08.05.2018 07:12:02","101,813","119,3792","105,84772"
"VI1PR0402MB3646","08.05.2018 07:12:11","169,9688","204,7574","183,75594"
"VI1PR0402MB3646","08.05.2018 07:12:12","102,3301","111,1634","105,54298"
"VI1PR0402MB3646","08.05.2018 07:12:21","170,4452","181,1247","176,66775"
"VI1PR0402MB3646","08.05.2018 07:12:22","101,6618","110,2034","104,96444"
"VI1PR0402MB3646","08.05.2018 07:12:31","174,9087","188,6659","180,3344"
"VI1PR0402MB3646","08.05.2018 07:12:32","102,5784","106,8918","104,55462"
"VI1PR0402MB3646","08.05.2018 07:12:41","170,6797","193,4274","178,51376"
"VI1PR0402MB3646","08.05.2018 07:12:42","102,0799","119,476","105,98775"
"VI1PR0402MB3646","08.05.2018 07:12:51","171,0654","242,3645","181,86897"
"VI1PR0402MB3646","08.05.2018 07:12:52","102,3838","108,9086","104,07118"
"VI1PR0402MB3646","08.05.2018 07:13:01","171,1089","192,1294","179,89087"
"VI1PR0402MB3646","08.05.2018 07:13:02","102,9901","118,2144","106,59353"
"VI1PR0402MB3646","08.05.2018 07:13:11","170,529","187,9783","173,67837"
"VI1PR0402MB3646","08.05.2018 07:13:12","102,2331","112,3749","104,54786"
"VI1PR0402MB3646","08.05.2018 07:13:21","171,6244","223,9697","178,85039"
"VI1PR0402MB3646","08.05.2018 07:13:22","102,9049","106,6218","104,97758"
"VI1PR0402MB3646","08.05.2018 07:13:31","171,6208","181,3872","174,87329"
"VI1PR0402MB3646","08.05.2018 07:13:32","100,4911","116,5892","106,19853"
"VI1PR0402MB3646","08.05.2018 07:13:41","171,4788","195,3261","180,19921"
"VI1PR0402MB3646","08.05.2018 07:13:42","102,0694","109,6192","104,38411"
"VI1PR0402MB3646","08.05.2018 07:13:51","171,9249","244,3134","182,06368"
"VI1PR0402MB3646","08.05.2018 07:13:52","101,8992","131,1268","107,66703"
"VI1PR0402MB3646","08.05.2018 07:14:01","171,7997","208,43","179,21848"
"VI1PR0402MB3646","08.05.2018 07:14:02","101,9296","115,7271","104,71667"
"VI1PR0402MB3646","08.05.2018 07:14:11","171,729","181,9253","175,92053"
"VI1PR0402MB3646","08.05.2018 07:14:12","102,8328","106,3105","104,06502"
"VI1PR0402MB3646","08.05.2018 07:14:21","172,05","183,8248","176,3211"
"VI1PR0402MB3646","08.05.2018 07:14:22","101,7567","109,7286","104,07353"
"VI1PR0402MB3646","08.05.2018 07:14:31","171,1582","192,8668","179,29277"
"VI1PR0402MB3646","08.05.2018 07:14:32","102,4092","110,7474","104,23434"
"VI1PR0402MB3646","08.05.2018 07:14:41","172,4448","201,2847","180,56273"
"VI1PR0402MB3646","08.05.2018 07:14:42","102,0682","107,2342","103,63868"
"VI1PR0402MB3646","08.05.2018 07:14:51","172,4013","188,6877","176,85109"
"VI1PR0402MB3646","08.05.2018 07:14:52","102,3548","111,3269","105,23282"
"VI1PR0402MB3646","08.05.2018 07:15:01","172,1159","181,6289","174,85632"
"VI1PR0402MB3646","08.05.2018 07:15:02","101,6395","122,9368","106,94762"
"VI1PR0402MB3646","08.05.2018 07:15:11","172,6283","190,35","176,18578"
"VI1PR0402MB3646","08.05.2018 07:15:12","102,2253","105,4969","103,37408"
"VI1PR0402MB3646","08.05.2018 07:15:21","172,7108","187,9815","177,63758"
"VI1PR0402MB3646","08.05.2018 07:15:22","102,0674","112,7566","104,15542"
"VI1PR0402MB3646","08.05.2018 07:15:31","173,0574","205,1134","181,45402"
"VI1PR0402MB3646","08.05.2018 07:15:32","101,9596","114,4071","104,45109"
"VI1PR0402MB3646","08.05.2018 07:15:41","173,7801","182,6125","177,13536"
"VI1PR0402MB3646","08.05.2018 07:15:42","101,6178","117,0866","106,02128"
"VI1PR0402MB3646","08.05.2018 07:15:51","172,0859","183,9511","176,11217"
"VI1PR0402MB3646","08.05.2018 07:15:52","101,4109","109,9926","104,97447"
"VI1PR0402MB3646","08.05.2018 07:16:01","172,009","183,0188","175,06672"
"VI1PR0402MB3646","08.05.2018 07:16:02","100,2919","114,4568","104,2647"
"VI1PR0402MB3646","08.05.2018 07:16:11","172,5892","198,3135","178,71523"
"VI1PR0402MB3646","08.05.2018 07:16:12","102,4144","115,7477","104,68026"
"VI1PR0402MB3646","08.05.2018 07:16:21","171,9695","206,7042","177,28844"
"VI1PR0402MB3646","08.05.2018 07:16:22","102,0674","137,682","108,07946"
"VI1PR0402MB3646","08.05.2018 07:16:31","173,9495","191,323","178,51862"
"VI1PR0402MB3646","08.05.2018 07:16:32","102,1704","107,8184","103,59838"
"VI1PR0402MB3646","08.05.2018 07:16:41","173,4055","178,0864","175,34937"
"VI1PR0402MB3646","08.05.2018 07:16:42","101,791","121,5907","105,84146"
"VI1PR0402MB3646","08.05.2018 07:16:51","173,6526","178,6039","175,63734"
"VI1PR0402MB3646","08.05.2018 07:16:52","101,5124","133,0635","108,63353"
"VI1PR0402MB3646","08.05.2018 07:17:01","173,4347","181,1256","175,95933"
"VI1PR0402MB3646","08.05.2018 07:17:02","102,7542","189,6477","116,47338"
"VI1PR0402MB3646","08.05.2018 07:17:11","173,8955","182,0544","175,37161"
"VI1PR0402MB3646","08.05.2018 07:17:12","102,9734","110,6171","104,9782"
"VI1PR0402MB3646","08.05.2018 07:17:21","173,9132","184,8757","177,67294"
"VI1PR0402MB3646","08.05.2018 07:17:22","102,0686","117,5042","105,05158"
"VI1PR0402MB3646","08.05.2018 07:17:31","174,8874","190,94","179,3633"
"VI1PR0402MB3646","08.05.2018 07:17:32","102,1988","107,1067","104,70749"
"VI1PR0402MB3646","08.05.2018 07:17:41","174,1658","185,9209","178,2782"
"VI1PR0402MB3646","08.05.2018 07:17:42","102,1013","108,5953","104,08874"
"VI1PR0402MB3646","08.05.2018 07:17:51","173,9392","191,2204","179,1698"
"VI1PR0402MB3646","08.05.2018 07:17:52","102,2027","113,7743","104,19458"
"VI1PR0402MB3646","08.05.2018 07:18:01","174,8392","181,375","177,81759"
"VI1PR0402MB3646","08.05.2018 07:18:02","101,9631","106,292","103,8161"
"VI1PR0402MB3646","08.05.2018 07:18:11","174,4018","179,862","176,67254"
"VI1PR0402MB3646","08.05.2018 07:18:12","102,2897","115,6269","104,8678"
"VI1PR0402MB3646","08.05.2018 07:18:21","174,1141","185,2447","176,71043"
"VI1PR0402MB3646","08.05.2018 07:18:22","102,0674","122,5937","106,25451"
"VI1PR0402MB3646","08.05.2018 07:18:31","173,8513","193,5221","177,30967"
"VI1PR0402MB3646","08.05.2018 07:18:32","102,1163","106,2868","103,45522"
"VI1PR0402MB3646","08.05.2018 07:18:41","175,2715","195,1295","179,0394"
"VI1PR0402MB3646","08.05.2018 07:18:42","102,5987","122,0821","105,81177"
"VI1PR0402MB3646","08.05.2018 07:18:51","174,4283","221,0077","182,52282"
"VI1PR0402MB3646","08.05.2018 07:18:52","102,1941","150,6103","110,38485"
"VI1PR0402MB3646","08.05.2018 07:19:01","174,662","179,5221","176,28356"
"VI1PR0402MB3646","08.05.2018 07:19:02","103,0621","113,3453","105,65533"
"VI1PR0402MB3646","08.05.2018 07:19:11","175,4776","184,7762","177,18479"
"VI1PR0402MB3646","08.05.2018 07:19:12","102,6346","129,1286","106,07143"
"VI1PR0402MB3646","08.05.2018 07:19:21","173,6278","190,6456","177,96469"
"VI1PR0402MB3646","08.05.2018 07:19:22","101,5795","112,9824","104,60515"
"VI1PR0402MB3646","08.05.2018 07:19:31","174,0785","185,7977","177,57591"
"VI1PR0402MB3646","08.05.2018 07:19:32","101,5132","117,0428","104,5804"
"VI1PR0402MB3646","08.05.2018 07:19:41","175,0224","206,532","181,9121"
"VI1PR0402MB3646","08.05.2018 07:19:42","102,0685","107,0822","104,302"
"VI1PR0402MB3646","08.05.2018 07:19:51","174,7003","184,9064","177,53985"
"VI1PR0402MB3646","08.05.2018 07:19:52","102,082","110,2651","104,10733"
"VI1PR0402MB3646","08.05.2018 07:20:01","175,4045","188,7777","177,78602"
"VI1PR0402MB3646","08.05.2018 07:20:02","102,0686","117,6326","105,28362"
"VI1PR0402MB3646","08.05.2018 07:20:13","174,5799","2356,4891","398,07551"
"VI1PR0402MB3646","08.05.2018 07:20:14","102,1373","2356,4891","329,28686"
"VI1PR0402MB3646","08.05.2018 07:20:23","175,978","182,6441","178,32626"
"VI1PR0402MB3646","08.05.2018 07:20:24","101,4185","126,0856","108,18479"
"VI1PR0402MB3646","08.05.2018 07:20:33","175,7646","187,8895","178,21105"
"VI1PR0402MB3646","08.05.2018 07:20:34","101,0766","114,6807","104,31791"
"VI1PR0402MB3646","08.05.2018 07:20:43","175,118","196,146","178,78523"
"VI1PR0402MB3646","08.05.2018 07:20:44","101,0719","114,632","104,53057"
"VI1PR0402MB3646","08.05.2018 07:20:53","174,1276","182,1313","177,08151"
"VI1PR0402MB3646","08.05.2018 07:20:54","102,0753","106,0148","103,90543"
"VI1PR0402MB3646","08.05.2018 07:21:03","175,5056","192,187","178,71727"
"VI1PR0402MB3646","08.05.2018 07:21:04","102,022","131,1983","108,37342"
"VI1PR0402MB3646","08.05.2018 07:21:13","174,686","187,9791","177,89597"
"VI1PR0402MB3646","08.05.2018 07:21:14","103,01","159,3712","109,21465"
"VI1PR0402MB3646","08.05.2018 07:21:23","174,5929","181,1378","177,75833"
"VI1PR0402MB3646","08.05.2018 07:21:24","101,8131","105,7022","103,58823"
"VI1PR0402MB3646","08.05.2018 07:21:33","175,6465","184,6858","178,06296"
"VI1PR0402MB3646","08.05.2018 07:21:34","102,4459","105,5704","104,09608"
"VI1PR0402MB3646","08.05.2018 07:21:43","176,8647","188,148","180,53275"
"VI1PR0402MB3646","08.05.2018 07:21:44","102,1409","133,969","108,4312"
"VI1PR0402MB3646","08.05.2018 07:21:53","175,8166","214,9429","181,24399"
"VI1PR0402MB3646","08.05.2018 07:21:54","102,8896","121,1872","105,65199"
"VI1PR0402MB3646","08.05.2018 07:22:03","171,7298","193,5166","181,72016"
"VI1PR0402MB3646","08.05.2018 07:22:04","101,3387","115,0884","106,01858"
"VI1PR0402MB3646","08.05.2018 07:22:13","176,2386","194,7023","178,89004"
"VI1PR0402MB3646","08.05.2018 07:22:14","101,4666","119,7673","104,95396"
"VI1PR0402MB3646","08.05.2018 07:22:23","176,1186","194,278","179,53028"
"VI1PR0402MB3646","08.05.2018 07:22:24","101,1406","114,7675","104,42624"
"VI1PR0402MB3646","08.05.2018 07:22:33","176,8382","189,7539","179,77414"
"VI1PR0402MB3646","08.05.2018 07:22:34","102,7586","113,4391","105,30072"
"VI1PR0402MB3646","08.05.2018 07:22:43","176,3196","178,8364","177,25905"
"VI1PR0402MB3646","08.05.2018 07:22:44","102,2091","111,5255","104,99755"
"VI1PR0402MB3646","08.05.2018 07:22:53","174,8961","193,0863","179,56352"
"VI1PR0402MB3646","08.05.2018 07:22:54","101,1808","189,9532","112,97319"
"VI1PR0402MB3646","08.05.2018 07:23:03","177,8377","189,7811","181,17458"
"VI1PR0402MB3646","08.05.2018 07:23:04","101,2897","105,2064","103,29365"
"VI1PR0402MB3646","08.05.2018 07:23:13","176,8232","219,2902","184,89198"
"VI1PR0402MB3646","08.05.2018 07:23:14","103,1916","110,1605","105,49757"
"VI1PR0402MB3646","08.05.2018 07:23:23","175,5344","191,7366","179,35142"
"VI1PR0402MB3646","08.05.2018 07:23:24","102,0918","111,7682","104,18373"
"VI1PR0402MB3646","08.05.2018 07:23:33","177,038","200,4036","181,79858"
"VI1PR0402MB3646","08.05.2018 07:23:34","102,4767","110,2583","104,78955"
"VI1PR0402MB3646","08.05.2018 07:23:43","178,0043","182,7559","179,77331"
"VI1PR0402MB3646","08.05.2018 07:23:44","102,3563","116,7116","106,53518"
"VI1PR0402MB3646","08.05.2018 07:23:53","177,4896","228,0507","185,74785"
"VI1PR0402MB3646","08.05.2018 07:23:54","102,0985","130,8944","108,4941"
"VI1PR0402MB3646","08.05.2018 07:24:03","175,7373","188,2689","179,63492"
"VI1PR0402MB3646","08.05.2018 07:24:04","103,3562","112,9769","107,10673"
"VI1PR0402MB3646","08.05.2018 07:24:13","178,1875","203,7337","183,63512"
"VI1PR0402MB3646","08.05.2018 07:24:14","103,4281","135,1987","109,98351"
"VI1PR0402MB3646","08.05.2018 07:24:23","169,3223","305,61","191,99207"
"VI1PR0402MB3646","08.05.2018 07:24:24","101,0687","112,596","104,04632"
"VI1PR0402MB3646","08.05.2018 07:24:33","177,1848","211,537","183,61279"
"VI1PR0402MB3646","08.05.2018 07:24:34","101,2494","117,0346","106,35161"
"VI1PR0402MB3646","08.05.2018 07:24:43","177,8765","188,8965","180,27145"
"VI1PR0402MB3646","08.05.2018 07:24:44","102,6303","105,165","103,71244"
"VI1PR0402MB3646","08.05.2018 07:24:53","178,1981","194,55","181,0992"
"VI1PR0402MB3646","08.05.2018 07:24:54","101,9821","105,5348","103,77661"
"VI1PR0402MB3646","08.05.2018 07:25:03","177,0226","181,137","179,10296"
"VI1PR0402MB3646","08.05.2018 07:25:04","102,0295","200,9101","115,7045"
"VI1PR0402MB3646","08.05.2018 07:25:13","177,8902","181,8456","179,28064"
"VI1PR0402MB3646","08.05.2018 07:25:14","103,6037","118,3885","107,56172"
"VI1PR0402MB3646","08.05.2018 07:25:23","177,9352","189,1349","182,2903"
"VI1PR0402MB3646","08.05.2018 07:25:24","102,9856","133,6038","109,04925"
"VI1PR0402MB3646","08.05.2018 07:25:33","178,7318","193,4194","183,57785"
"VI1PR0402MB3646","08.05.2018 07:25:34","101,8345","190,1648","112,69727"
"VI1PR0402MB3646","08.05.2018 07:25:43","178,3726","190,0925","181,46094"
"VI1PR0402MB3646","08.05.2018 07:25:44","101,8834","109,7799","104,21299"
"VI1PR0402MB3646","08.05.2018 07:25:53","178,0663","194,3803","180,91218"
"VI1PR0402MB3646","08.05.2018 07:25:54","102,967","114,2283","106,59188"
"VI1PR0402MB3646","08.05.2018 07:26:03","175,2201","186,7637","180,46151"
"VI1PR0402MB3646","08.05.2018 07:26:04","102,637","130,1751","106,57374"
"VI1PR0402MB3646","08.05.2018 07:26:13","175,9406","186,0121","181,12167"
"VI1PR0402MB3646","08.05.2018 07:26:14","102,4231","106,6401","103,95843"
"VI1PR0402MB3646","08.05.2018 07:26:23","176,1265","193,2967","180,58132"
"VI1PR0402MB3646","08.05.2018 07:26:24","101,0754","124,1664","105,89194"
"VI1PR0402MB3646","08.05.2018 07:26:33","178,0177","183,0637","180,68162"
"VI1PR0402MB3646","08.05.2018 07:26:34","103,0835","160,5571","113,53697"
"VI1PR0402MB3646","08.05.2018 07:26:43","176,5098","191,139","180,25238"
"VI1PR0402MB3646","08.05.2018 07:26:44","102,3788","112,0761","104,3627"
"VI1PR0402MB3646","08.05.2018 07:26:53","175,9595","181,3411","178,48037"
"VI1PR0402MB3646","08.05.2018 07:26:54","102,7376","106,3855","103,79345"
"VI1PR0402MB3646","08.05.2018 07:27:03","174,4777","186,2766","179,42694"
"VI1PR0402MB3646","08.05.2018 07:27:04","101,8626","110,5935","104,69987"
"VI1PR0402MB3646","08.05.2018 07:27:13","176,3125","188,6265","179,30224"
"VI1PR0402MB3646","08.05.2018 07:27:14","101,2514","107,4324","104,04626"
"VI1PR0402MB3646","08.05.2018 07:27:23","173,6219","181,2187","177,29696"
"VI1PR0402MB3646","08.05.2018 07:27:24","101,8633","122,0671","105,73294"
"VI1PR0402MB3646","08.05.2018 07:27:33","177,0068","187,7786","182,9966"
"VI1PR0402MB3646","08.05.2018 07:27:34","102,024","106,1041","103,67792"
"VI1PR0402MB3646","08.05.2018 07:27:43","172,6121","197,3503","182,29454"
"VI1PR0402MB3646","08.05.2018 07:27:44","102,185","104,6786","103,37131"
"VI1PR0402MB3646","08.05.2018 07:27:53","174,364","189,7404","179,19194"
"VI1PR0402MB3646","08.05.2018 07:27:54","102,5936","122,148","105,91672"
"VI1PR0402MB3646","08.05.2018 07:28:03","173,0795","195,6115","180,59431"
"VI1PR0402MB3646","08.05.2018 07:28:04","100,1832","110,6472","103,54984"
"VI1PR0402MB3646","08.05.2018 07:28:13","171,7559","194,7754","181,00515"
"VI1PR0402MB3646","08.05.2018 07:28:14","102,3543","112,0355","105,20114"
"VI1PR0402MB3646","08.05.2018 07:28:23","173,4225","189,258","179,45751"
"VI1PR0402MB3646","08.05.2018 07:28:24","102,0693","111,3009","104,48369"
"VI1PR0402MB3646","08.05.2018 07:28:33","176,0346","678,599","227,41726"
"VI1PR0402MB3646","08.05.2018 07:28:34","101,5913","749,6039","168,60257"
"VI1PR0402MB3646","08.05.2018 07:28:43","173,8212","181,9813","178,47966"
"VI1PR0402MB3646","08.05.2018 07:28:44","101,8984","117,6309","104,753"
"VI1PR0402MB3646","08.05.2018 07:28:53","173,6266","235,3993","184,61229"
"VI1PR0402MB3646","08.05.2018 07:28:54","102,3998","146,6613","107,84006"
"VI1PR0402MB3646","08.05.2018 07:29:03","170,3968","191,681","179,41482"
"VI1PR0402MB3646","08.05.2018 07:29:04","101,208","104,6324","103,04035"
"VI1PR0402MB3646","08.05.2018 07:29:13","171,077","183,6037","178,39101"
"VI1PR0402MB3646","08.05.2018 07:29:14","101,9068","108,2167","104,36655"
"VI1PR0402MB3646","08.05.2018 07:29:23","172,9733","190,7858","180,69545"
"VI1PR0402MB3646","08.05.2018 07:29:24","102,9393","430,6705","137,5314"
"VI1PR0402MB3646","08.05.2018 07:29:33","176,4486","183,6101","179,69895"
"VI1PR0402MB3646","08.05.2018 07:29:34","101,6766","124,0277","105,99163"
"VI1PR0402MB3646","08.05.2018 07:29:43","176,3638","179,5","178,24015"
"VI1PR0402MB3646","08.05.2018 07:29:44","101,482","114,0767","104,23977"
"VI1PR0402MB3646","08.05.2018 07:29:53","176,4904","193,0725","182,35394"
"VI1PR0402MB3646","08.05.2018 07:29:54","102,5399","115,4263","106,28535"
"VI1PR0402MB3646","08.05.2018 07:30:03","170,2587","185,8905","177,66428"
"VI1PR0402MB3646","08.05.2018 07:30:04","101,4172","127,0942","105,16601"
"VI1PR0402MB3646","08.05.2018 07:30:13","175,7136","191,3553","181,45967"
"VI1PR0402MB3646","08.05.2018 07:30:14","102,093","116,8601","105,36103"
"VI1PR0402MB3646","08.05.2018 07:30:23","176,5544","437,1166","205,76205"
"VI1PR0402MB3646","08.05.2018 07:30:24","101,8866","105,7389","103,47943"
"VI1PR0402MB3646","08.05.2018 07:30:33","178,0532","184,4417","180,87887"
"VI1PR0402MB3646","08.05.2018 07:30:34","102,2707","121,3092","106,17408"
"VI1PR0402MB3646","08.05.2018 07:30:43","176,2938","186,1218","180,76035"
"VI1PR0402MB3646","08.05.2018 07:30:44","102,0646","127,8951","107,52822"
"VI1PR0402MB3646","08.05.2018 07:30:53","178,0422","188,0044","182,53968"
"VI1PR0402MB3646","08.05.2018 07:30:54","103,5217","107,1979","105,40614"
"VI1PR0402MB3646","08.05.2018 07:31:03","173,4387","190,5461","183,40624"
"VI1PR0402MB3646","08.05.2018 07:31:04","104,5215","110,5347","106,58336"
"VI1PR0402MB3646","08.05.2018 07:31:13","172,5916","220,9086","185,98619"
"VI1PR0402MB3646","08.05.2018 07:31:14","104,1308","120,875","111,48794"
"VI1PR0402MB3646","08.05.2018 07:31:23","177,4039","195,0376","184,71662"
"VI1PR0402MB3646","08.05.2018 07:31:24","103,8702","109,2162","105,51295"
"VI1PR0402MB3646","08.05.2018 07:31:33","176,8449","192,3229","184,96001"
"VI1PR0402MB3646","08.05.2018 07:31:34","104,0001","119,3086","107,30841"
"VI1PR0402MB3646","08.05.2018 07:31:43","177,1229","201,0625","184,87417"
"VI1PR0402MB3646","08.05.2018 07:31:44","103,5738","108,7563","105,33612"
"VI1PR0402MB3646","08.05.2018 07:31:53","176,0717","192,4058","183,83514"
"VI1PR0402MB3646","08.05.2018 07:31:54","102,1314","128,9368","108,00203"
"VI1PR0402MB3646","08.05.2018 07:32:03","174,4852","188,9466","180,61043"
"VI1PR0402MB3646","08.05.2018 07:32:04","102,0623","107,3495","104,44633"
"VI1PR0402MB3646","08.05.2018 07:32:13","172,4419","285,171","189,98548"
"VI1PR0402MB3646","08.05.2018 07:32:14","103,8975","248,8241","121,98561"
"VI1PR0402MB3646","08.05.2018 07:32:23","177,8228","187,0878","183,22007"
"VI1PR0402MB3646","08.05.2018 07:32:24","102,7681","106,38","104,24984"
"VI1PR0402MB3646","08.05.2018 07:32:33","174,7477","191,9459","182,74434"
"VI1PR0402MB3646","08.05.2018 07:32:34","102,3998","121,666","108,51708"
"VI1PR0402MB3646","08.05.2018 07:32:43","179,4072","197,4277","185,95549"
"VI1PR0402MB3646","08.05.2018 07:32:44","102,2609","133,6576","108,03479"
"VI1PR0402MB3646","08.05.2018 07:32:53","174,9182","191,1836","183,15611"
"VI1PR0402MB3646","08.05.2018 07:32:54","102,5755","124,833","107,41649"
"VI1PR0402MB3646","08.05.2018 07:33:03","175,1527","194,3349","182,28822"
"VI1PR0402MB3646","08.05.2018 07:33:04","101,3691","112,5929","104,00716"
"VI1PR0402MB3646","08.05.2018 07:33:13","175,4823","197,2288","184,01736"
"VI1PR0402MB3646","08.05.2018 07:33:14","101,9075","106,1376","103,91739"
"VI1PR0402MB3646","08.05.2018 07:33:23","183,438","186,7486","185,03141"
"VI1PR0402MB3646","08.05.2018 07:33:24","102,8829","113,0807","106,48069"
"VI1PR0402MB3646","08.05.2018 07:33:33","174,8045","187,6404","183,31779"
"VI1PR0402MB3646","08.05.2018 07:33:34","102,2305","111,0731","104,57534"
"VI1PR0402MB3646","08.05.2018 07:33:43","175,5656","194,2492","183,65264"
"VI1PR0402MB3646","08.05.2018 07:33:44","102,1104","112,4859","105,80696"
"VI1PR0402MB3646","08.05.2018 07:33:53","175,3785","230,5755","187,42985"
"VI1PR0402MB3646","08.05.2018 07:33:54","101,9979","143,5155","107,50383"
"VI1PR0402MB3646","08.05.2018 07:34:03","176,1968","189,6556","183,55386"
"VI1PR0402MB3646","08.05.2018 07:34:04","102,7693","106,1506","103,83649"
"VI1PR0402MB3646","08.05.2018 07:34:13","176,0305","193,7538","183,67277"
"VI1PR0402MB3646","08.05.2018 07:34:14","102,8095","109,4555","105,33464"
"VI1PR0402MB3646","08.05.2018 07:34:23","183,4779","187,7655","185,48162"
"VI1PR0402MB3646","08.05.2018 07:34:24","102,2127","105,864","104,14753"
"VI1PR0402MB3646","08.05.2018 07:34:33","176,6484","196,6729","185,8754"
"VI1PR0402MB3646","08.05.2018 07:34:34","102,1167","107,0774","104,16881"
"VI1PR0402MB3646","08.05.2018 07:34:43","173,9408","210,6255","185,64403"
"VI1PR0402MB3646","08.05.2018 07:34:44","101,5803","112,2139","104,04452"
"VI1PR0402MB3646","08.05.2018 07:34:53","176,1206","185,5282","182,26552"
"VI1PR0402MB3646","08.05.2018 07:34:54","102,0516","111,9573","105,24318"
"VI1PR0402MB3646","08.05.2018 07:35:03","174,1627","192,8562","184,88555"
"VI1PR0402MB3646","08.05.2018 07:35:04","102,2016","115,9454","105,65585"
"VI1PR0402MB3646","08.05.2018 07:35:13","176,7675","187,4647","184,31279"
"VI1PR0402MB3646","08.05.2018 07:35:14","103,0207","113,1775","105,02111"
"VI1PR0402MB3646","08.05.2018 07:35:23","177,7367","272,1212","194,3995"
"VI1PR0402MB3646","08.05.2018 07:35:24","102,9176","116,7775","106,62583"
"VI1PR0402MB3646","08.05.2018 07:35:33","178,2936","188,373","183,65306"
"VI1PR0402MB3646","08.05.2018 07:35:33","101,6494","120,0582","107,35313"
"VI1PR0402MB3646","08.05.2018 07:35:43","175,2652","198,0238","184,02116"
"VI1PR0402MB3646","08.05.2018 07:35:44","102,0224","137,4061","109,12218"
"VI1PR0402MB3646","08.05.2018 07:35:53","172,8936","204,7557","185,37324"
"VI1PR0402MB3646","08.05.2018 07:35:54","102,5134","111,0916","105,51805"
"VI1PR0402MB3646","08.05.2018 07:36:03","173,149","194,9037","184,50733"
"VI1PR0402MB3646","08.05.2018 07:36:04","102,3213","110,7589","104,74376"
"VI1PR0402MB3646","08.05.2018 07:36:13","171,8116","196,7428","185,62564"
"VI1PR0402MB3646","08.05.2018 07:36:14","102,1365","106,9227","104,4311"
"VI1PR0402MB3646","08.05.2018 07:36:23","176,61","196,1452","186,49217"
"VI1PR0402MB3646","08.05.2018 07:36:24","101,0668","120,8051","106,52241"
"VI1PR0402MB3646","08.05.2018 07:36:33","174,9384","227,4965","190,06413"
"VI1PR0402MB3646","08.05.2018 07:36:34","102,4472","118,6142","105,38913"
"VI1PR0402MB3646","08.05.2018 07:36:43","172,6954","189,892","185,70955"
"VI1PR0402MB3646","08.05.2018 07:36:44","103,5761","113,5825","106,74705"
"VI1PR0402MB3646","08.05.2018 07:36:53","170,5247","187,8421","178,83733"
"VI1PR0402MB3646","08.05.2018 07:36:54","103,059","106,5024","104,76008"
"VI1PR0402MB3646","08.05.2018 07:37:03","171,8716","187,6211","179,72188"
"VI1PR0402MB3646","08.05.2018 07:37:04","103,6953","115,9821","106,45783"
"VI1PR0402MB3646","08.05.2018 07:37:13","170,6684","193,5462","180,71564"
"VI1PR0402MB3646","08.05.2018 07:37:14","102,4175","105,4902","104,09662"
"VI1PR0402MB3646","08.05.2018 07:37:23","170,0636","189,8359","177,62578"
"VI1PR0402MB3646","08.05.2018 07:37:24","103,2287","110,0428","105,29961"
"VI1PR0402MB3646","08.05.2018 07:37:33","172,1514","464,337","211,57494"
"VI1PR0402MB3646","08.05.2018 07:37:34","101,4279","114,1327","105,71523"
"VI1PR0402MB3646","08.05.2018 07:37:43","171,6564","188,7169","180,53806"
"VI1PR0402MB3646","08.05.2018 07:37:44","102,2008","108,9438","105,2951"
"VI1PR0402MB3646","08.05.2018 07:37:53","173,9807","210,7957","186,03731"
"VI1PR0402MB3646","08.05.2018 07:37:54","102,9528","112,6524","104,95461"
"VI1PR0402MB3646","08.05.2018 07:38:03","171,3939","204,3251","185,96713"
"VI1PR0402MB3646","08.05.2018 07:38:04","102,5581","105,9924","104,3472"
"VI1PR0402MB3646","08.05.2018 07:38:13","170,3202","188,7974","178,73773"
"VI1PR0402MB3646","08.05.2018 07:38:14","103,0788","120,7198","107,17381"
"VI1PR0402MB3646","08.05.2018 07:38:23","169,425","187,8449","174,88545"
"VI1PR0402MB3646","08.05.2018 07:38:24","101,9896","108,0719","104,10321"
"VI1PR0402MB3646","08.05.2018 07:38:33","171,0607","191,1303","182,99662"
"VI1PR0402MB3646","08.05.2018 07:38:34","101,9786","109,23","104,9567"
"VI1PR0402MB3646","08.05.2018 07:38:43","170,5867","205,6427","184,00672"
"VI1PR0402MB3646","08.05.2018 07:38:44","103,3183","193,5632","115,52086"
"VI1PR0402MB3646","08.05.2018 07:38:53","171,7452","236,4225","181,86688"
"VI1PR0402MB3646","08.05.2018 07:38:54","101,184","149,1513","111,13783"
"VI1PR0402MB3646","08.05.2018 07:39:03","170,3798","187,2721","174,09242"
"VI1PR0402MB3646","08.05.2018 07:39:04","101,3256","115,649","105,86199"
"VI1PR0402MB3646","08.05.2018 07:39:13","170,5326","192,3477","176,5507"
"VI1PR0402MB3646","08.05.2018 07:39:14","102,2178","105,7456","103,78551"
"VI1PR0402MB3646","08.05.2018 07:39:23","90,2425","567,4284","141,24247"
